seed: 42, epochs: 1000, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 100, batch_size: 32, learning_rate: 0.01, model: simplecnn, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, gpu_idx: [1], num_workers: 0, record_time: False, num_adv: 40, attack: DMRCA, defense: Krum, attack_params: None, defense_params: {'enable_check': False}, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:1, output: ./logs/FedSGD/MNIST_simplecnn/iid/MNIST_simplecnn_iid_DMRCA_Krum_1000_100_0.01_FedSGD.txt

Started on Sat Dec 20 10:38:36 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  		Train Acc: 0.1191	Train loss: 0.0720	Cos: nan	Test Acc: 0.1425	Test loss: 0.0719
Epoch 427		Train Acc: 0.9506	Train loss: 0.0055	Cos: -0.199	Test Acc: 0.9637	Test loss: 0.0042
Epoch 428		Train Acc: 0.9531	Train loss: 0.0057	Cos: 0.989	Test Acc: 0.9621	Test loss: 0.0044
Epoch 429		Train Acc: 0.9606	Train loss: 0.0048	Cos: -0.173	Test Acc: 0.9628	Test loss: 0.0044
Epoch 430		Train Acc: 0.9541	Train loss: 0.0054	Cos: 0.987	Test Acc: 0.9628	Test loss: 0.0043
Epoch 431		Train Acc: 0.9500	Train loss: 0.0060	Cos: 0.934	Test Acc: 0.9628	Test loss: 0.0043
Epoch 432		Train Acc: 0.9559	Train loss: 0.0054	Cos: -0.233	Test Acc: 0.9616	Test loss: 0.0045
Epoch 433		Train Acc: 0.9559	Train loss: 0.0049	Cos: -0.336	Test Acc: 0.9616	Test loss: 0.0044
Epoch 434		Train Acc: 0.9544	Train loss: 0.0054	Cos: 0.990	Test Acc: 0.9623	Test loss: 0.0044
Epoch 435		Train Acc: 0.9591	Train loss: 0.0047	Cos: 0.785	Test Acc: 0.9625	Test loss: 0.0044
Epoch 436		Train Acc: 0.9527	Train loss: 0.0080	Cos: 0.982	Test Acc: 0.9628	Test loss: 0.0043
Epoch 437		Train Acc: 0.9559	Train loss: 0.0051	Cos: 0.995	Test Acc: 0.9633	Test loss: 0.0043
Epoch 438		Train Acc: 0.9637	Train loss: 0.0046	Cos: 0.966	Test Acc: 0.9631	Test loss: 0.0043
Epoch 439		Train Acc: 0.9603	Train loss: 0.0047	Cos: 0.904	Test Acc: 0.9633	Test loss: 0.0043
Epoch 440		Train Acc: 0.9563	Train loss: 0.0052	Cos: 0.988	Test Acc: 0.9636	Test loss: 0.0043
Epoch 441		Train Acc: 0.9581	Train loss: 0.0048	Cos: 0.902	Test Acc: 0.9638	Test loss: 0.0042
Epoch 442		Train Acc: 0.9572	Train loss: 0.0048	Cos: 0.990	Test Acc: 0.9643	Test loss: 0.0042
Epoch 443		Train Acc: 0.9553	Train loss: 0.0054	Cos: 0.863	Test Acc: 0.9639	Test loss: 0.0043
Epoch 444		Train Acc: 0.9572	Train loss: 0.0052	Cos: 0.998	Test Acc: 0.9636	Test loss: 0.0043
Epoch 445		Train Acc: 0.9647	Train loss: 0.0046	Cos: 0.911	Test Acc: 0.9632	Test loss: 0.0043
Epoch 446		Train Acc: 0.9628	Train loss: 0.0045	Cos: 0.976	Test Acc: 0.9632	Test loss: 0.0044
Epoch 447		Train Acc: 0.9609	Train loss: 0.0037	Cos: 0.990	Test Acc: 0.9625	Test loss: 0.0044
Epoch 448		Train Acc: 0.9544	Train loss: 0.0052	Cos: 0.945	Test Acc: 0.9622	Test loss: 0.0045
Epoch 449		Train Acc: 0.9625	Train loss: 0.0050	Cos: 0.988	Test Acc: 0.9615	Test loss: 0.0045
Epoch 450		Train Acc: 0.9509	Train loss: 0.0054	Cos: 0.950	Test Acc: 0.9610	Test loss: 0.0046
Epoch 451		Train Acc: 0.9559	Train loss: 0.0057	Cos: 0.862	Test Acc: 0.9613	Test loss: 0.0046
Epoch 452		Train Acc: 0.9569	Train loss: 0.0055	Cos: 0.809	Test Acc: 0.9609	Test loss: 0.0046
Epoch 453		Train Acc: 0.9531	Train loss: 0.0058	Cos: 0.962	Test Acc: 0.9609	Test loss: 0.0046
Epoch 454		Train Acc: 0.9516	Train loss: 0.0066	Cos: 0.812	Test Acc: 0.9611	Test loss: 0.0046
Epoch 455		Train Acc: 0.9511	Train loss: 0.0076	Cos: 0.970	Test Acc: 0.9612	Test loss: 0.0046
Epoch 456		Train Acc: 0.9581	Train loss: 0.0049	Cos: 0.026	Test Acc: 0.9619	Test loss: 0.0044
Epoch 457		Train Acc: 0.9625	Train loss: 0.0049	Cos: 0.239	Test Acc: 0.9609	Test loss: 0.0044
Epoch 458		Train Acc: 0.9587	Train loss: 0.0048	Cos: -0.171	Test Acc: 0.9609	Test loss: 0.0044
Epoch 459		Train Acc: 0.9597	Train loss: 0.0046	Cos: 0.783	Test Acc: 0.9608	Test loss: 0.0044
Epoch 460		Train Acc: 0.9469	Train loss: 0.0062	Cos: 0.712	Test Acc: 0.9617	Test loss: 0.0043
Epoch 461		Train Acc: 0.9506	Train loss: 0.0059	Cos: 0.894	Test Acc: 0.9628	Test loss: 0.0042
Epoch 462		Train Acc: 0.9603	Train loss: 0.0041	Cos: 0.995	Test Acc: 0.9637	Test loss: 0.0042
Epoch 463		Train Acc: 0.9606	Train loss: 0.0052	Cos: 0.984	Test Acc: 0.9644	Test loss: 0.0042
Epoch 464		Train Acc: 0.9566	Train loss: 0.0050	Cos: 1.000	Test Acc: 0.9644	Test loss: 0.0042
Epoch 465		Train Acc: 0.9581	Train loss: 0.0050	Cos: 0.998	Test Acc: 0.9642	Test loss: 0.0043
Epoch 466		Train Acc: 0.9563	Train loss: 0.0057	Cos: 0.995	Test Acc: 0.9626	Test loss: 0.0043
Epoch 467		Train Acc: 0.9619	Train loss: 0.0048	Cos: 0.979	Test Acc: 0.9628	Test loss: 0.0044
Epoch 468		Train Acc: 0.9547	Train loss: 0.0055	Cos: 0.937	Test Acc: 0.9620	Test loss: 0.0045
Epoch 469		Train Acc: 0.9553	Train loss: 0.0053	Cos: 0.287	Test Acc: 0.9622	Test loss: 0.0045
Epoch 470		Train Acc: 0.9519	Train loss: 0.0057	Cos: 0.947	Test Acc: 0.9622	Test loss: 0.0045
Epoch 471		Train Acc: 0.9569	Train loss: 0.0054	Cos: 0.995	Test Acc: 0.9625	Test loss: 0.0045
Epoch 472		Train Acc: 0.9578	Train loss: 0.0047	Cos: -0.009	Test Acc: 0.9623	Test loss: 0.0044
Epoch 473		Train Acc: 0.9566	Train loss: 0.0059	Cos: 0.984	Test Acc: 0.9612	Test loss: 0.0044
Epoch 474		Train Acc: 0.9544	Train loss: 0.0064	Cos: -0.187	Test Acc: 0.9616	Test loss: 0.0044
Epoch 475		Train Acc: 0.9569	Train loss: 0.0054	Cos: 0.887	Test Acc: 0.9617	Test loss: 0.0044
Epoch 476		Train Acc: 0.9578	Train loss: 0.0050	Cos: 0.979	Test Acc: 0.9617	Test loss: 0.0044
Epoch 477		Train Acc: 0.9522	Train loss: 0.0050	Cos: 0.981	Test Acc: 0.9617	Test loss: 0.0044
Epoch 478		Train Acc: 0.9528	Train loss: 0.0058	Cos: 0.976	Test Acc: 0.9623	Test loss: 0.0044
Epoch 479		Train Acc: 0.9628	Train loss: 0.0053	Cos: 0.607	Test Acc: 0.9629	Test loss: 0.0043
Epoch 480		Train Acc: 0.9587	Train loss: 0.0053	Cos: 0.987	Test Acc: 0.9634	Test loss: 0.0043
Epoch 481		Train Acc: 0.9600	Train loss: 0.0048	Cos: 0.997	Test Acc: 0.9636	Test loss: 0.0043
Epoch 482		Train Acc: 0.9597	Train loss: 0.0051	Cos: 0.938	Test Acc: 0.9636	Test loss: 0.0043
Epoch 483		Train Acc: 0.9541	Train loss: 0.0053	Cos: 0.987	Test Acc: 0.9632	Test loss: 0.0043
Epoch 484		Train Acc: 0.9556	Train loss: 0.0059	Cos: 0.983	Test Acc: 0.9626	Test loss: 0.0043
Epoch 485		Train Acc: 0.9625	Train loss: 0.0046	Cos: 0.977	Test Acc: 0.9622	Test loss: 0.0044
Epoch 486		Train Acc: 0.9528	Train loss: 0.0061	Cos: 0.998	Test Acc: 0.9619	Test loss: 0.0044
Epoch 487		Train Acc: 0.9569	Train loss: 0.0050	Cos: 0.987	Test Acc: 0.9618	Test loss: 0.0044
Epoch 488		Train Acc: 0.9537	Train loss: 0.0053	Cos: 0.933	Test Acc: 0.9614	Test loss: 0.0044
Epoch 489		Train Acc: 0.9581	Train loss: 0.0056	Cos: 0.978	Test Acc: 0.9613	Test loss: 0.0045
Epoch 490		Train Acc: 0.9584	Train loss: 0.0049	Cos: 0.953	Test Acc: 0.9617	Test loss: 0.0045
Epoch 491		Train Acc: 0.9594	Train loss: 0.0044	Cos: 0.993	Test Acc: 0.9618	Test loss: 0.0045
Epoch 492		Train Acc: 0.9628	Train loss: 0.0044	Cos: 0.974	Test Acc: 0.9614	Test loss: 0.0045
Epoch 493		Train Acc: 0.9616	Train loss: 0.0063	Cos: 0.933	Test Acc: 0.9615	Test loss: 0.0045
Epoch 494		Train Acc: 0.9616	Train loss: 0.0043	Cos: -0.407	Test Acc: 0.9638	Test loss: 0.0042
Epoch 495		Train Acc: 0.9547	Train loss: 0.0056	Cos: -0.485	Test Acc: 0.9637	Test loss: 0.0042
Epoch 496		Train Acc: 0.9547	Train loss: 0.0060	Cos: 0.757	Test Acc: 0.9638	Test loss: 0.0042
Epoch 497		Train Acc: 0.9653	Train loss: 0.0050	Cos: 0.980	Test Acc: 0.9636	Test loss: 0.0042
Epoch 498		Train Acc: 0.9569	Train loss: 0.0052	Cos: 0.990	Test Acc: 0.9643	Test loss: 0.0042
Epoch 499		Train Acc: 0.9625	Train loss: 0.0051	Cos: 0.994	Test Acc: 0.9643	Test loss: 0.0042
Epoch 500		Train Acc: 0.9641	Train loss: 0.0039	Cos: 0.995	Test Acc: 0.9644	Test loss: 0.0042
Epoch 501		Train Acc: 0.9531	Train loss: 0.0059	Cos: 0.986	Test Acc: 0.9643	Test loss: 0.0043
Epoch 502		Train Acc: 0.9644	Train loss: 0.0050	Cos: 0.863	Test Acc: 0.9640	Test loss: 0.0043
Epoch 503		Train Acc: 0.9578	Train loss: 0.0051	Cos: 0.984	Test Acc: 0.9641	Test loss: 0.0043
Epoch 504		Train Acc: 0.9594	Train loss: 0.0053	Cos: 0.967	Test Acc: 0.9639	Test loss: 0.0043
Epoch 505		Train Acc: 0.9609	Train loss: 0.0049	Cos: 0.842	Test Acc: 0.9637	Test loss: 0.0043
Epoch 506		Train Acc: 0.9559	Train loss: 0.0055	Cos: 0.882	Test Acc: 0.9639	Test loss: 0.0043
Epoch 507		Train Acc: 0.9550	Train loss: 0.0047	Cos: 0.987	Test Acc: 0.9641	Test loss: 0.0043
Epoch 508		Train Acc: 0.9609	Train loss: 0.0043	Cos: 0.837	Test Acc: 0.9640	Test loss: 0.0043
Epoch 509		Train Acc: 0.9500	Train loss: 0.0058	Cos: 0.363	Test Acc: 0.9629	Test loss: 0.0043
Epoch 510		Train Acc: 0.9553	Train loss: 0.0049	Cos: 0.963	Test Acc: 0.9602	Test loss: 0.0044
Epoch 511		Train Acc: 0.9569	Train loss: 0.0049	Cos: 0.106	Test Acc: 0.9601	Test loss: 0.0045
Epoch 512		Train Acc: 0.9590	Train loss: 0.0073	Cos: 0.027	Test Acc: 0.9579	Test loss: 0.0047
Epoch 513		Train Acc: 0.9559	Train loss: 0.0048	Cos: -0.138	Test Acc: 0.9578	Test loss: 0.0047
Epoch 514		Train Acc: 0.9566	Train loss: 0.0055	Cos: 0.960	Test Acc: 0.9577	Test loss: 0.0047
Epoch 515		Train Acc: 0.9541	Train loss: 0.0056	Cos: 0.555	Test Acc: 0.9584	Test loss: 0.0046
Epoch 516		Train Acc: 0.9519	Train loss: 0.0060	Cos: 0.738	Test Acc: 0.9598	Test loss: 0.0045
Epoch 517		Train Acc: 0.9506	Train loss: 0.0060	Cos: 0.993	Test Acc: 0.9611	Test loss: 0.0044
Epoch 518		Train Acc: 0.9609	Train loss: 0.0048	Cos: 0.998	Test Acc: 0.9618	Test loss: 0.0044
Epoch 519		Train Acc: 0.9563	Train loss: 0.0056	Cos: 1.000	Test Acc: 0.9619	Test loss: 0.0044
Epoch 520		Train Acc: 0.9600	Train loss: 0.0046	Cos: 0.967	Test Acc: 0.9618	Test loss: 0.0044
Epoch 521		Train Acc: 0.9609	Train loss: 0.0044	Cos: 0.997	Test Acc: 0.9613	Test loss: 0.0045
Epoch 522		Train Acc: 0.9600	Train loss: 0.0050	Cos: 0.936	Test Acc: 0.9606	Test loss: 0.0045
Epoch 523		Train Acc: 0.9606	Train loss: 0.0047	Cos: 0.885	Test Acc: 0.9599	Test loss: 0.0046
Epoch 524		Train Acc: 0.9516	Train loss: 0.0067	Cos: 0.985	Test Acc: 0.9597	Test loss: 0.0046
Epoch 525		Train Acc: 0.9616	Train loss: 0.0044	Cos: 0.978	Test Acc: 0.9597	Test loss: 0.0047
Epoch 526		Train Acc: 0.9572	Train loss: 0.0049	Cos: 0.745	Test Acc: 0.9600	Test loss: 0.0047
Epoch 527		Train Acc: 0.9563	Train loss: 0.0054	Cos: 0.566	Test Acc: 0.9603	Test loss: 0.0046
Epoch 528		Train Acc: 0.9503	Train loss: 0.0058	Cos: 0.979	Test Acc: 0.9616	Test loss: 0.0045
Epoch 529		Train Acc: 0.9550	Train loss: 0.0058	Cos: 0.988	Test Acc: 0.9623	Test loss: 0.0045
Epoch 530		Train Acc: 0.9556	Train loss: 0.0055	Cos: 0.968	Test Acc: 0.9625	Test loss: 0.0045
Epoch 531		Train Acc: 0.9588	Train loss: 0.0074	Cos: 0.999	Test Acc: 0.9629	Test loss: 0.0044
Epoch 532		Train Acc: 0.9600	Train loss: 0.0046	Cos: 0.957	Test Acc: 0.9636	Test loss: 0.0044
Epoch 533		Train Acc: 0.9578	Train loss: 0.0048	Cos: 0.996	Test Acc: 0.9640	Test loss: 0.0044
Epoch 534		Train Acc: 0.9550	Train loss: 0.0056	Cos: 0.996	Test Acc: 0.9637	Test loss: 0.0044
Epoch 535		Train Acc: 0.9603	Train loss: 0.0047	Cos: 0.978	Test Acc: 0.9631	Test loss: 0.0044
Epoch 536		Train Acc: 0.9597	Train loss: 0.0049	Cos: 0.979	Test Acc: 0.9627	Test loss: 0.0044
Epoch 537		Train Acc: 0.9584	Train loss: 0.0052	Cos: 0.977	Test Acc: 0.9623	Test loss: 0.0044
Epoch 538		Train Acc: 0.9528	Train loss: 0.0055	Cos: 0.991	Test Acc: 0.9623	Test loss: 0.0044
Epoch 539		Train Acc: 0.9491	Train loss: 0.0063	Cos: 0.899	Test Acc: 0.9621	Test loss: 0.0044
Epoch 540		Train Acc: 0.9600	Train loss: 0.0054	Cos: 0.973	Test Acc: 0.9623	Test loss: 0.0044
Epoch 541		Train Acc: 0.9581	Train loss: 0.0053	Cos: 0.995	Test Acc: 0.9624	Test loss: 0.0044
Epoch 542		Train Acc: 0.9609	Train loss: 0.0046	Cos: 0.975	Test Acc: 0.9624	Test loss: 0.0044
Epoch 543		Train Acc: 0.9541	Train loss: 0.0060	Cos: 0.684	Test Acc: 0.9624	Test loss: 0.0044
Epoch 544		Train Acc: 0.9594	Train loss: 0.0048	Cos: 0.952	Test Acc: 0.9626	Test loss: 0.0044
Epoch 545		Train Acc: 0.9606	Train loss: 0.0047	Cos: 0.819	Test Acc: 0.9625	Test loss: 0.0044
Epoch 546		Train Acc: 0.9581	Train loss: 0.0045	Cos: 0.844	Test Acc: 0.9625	Test loss: 0.0044
Epoch 547		Train Acc: 0.9587	Train loss: 0.0053	Cos: 0.804	Test Acc: 0.9623	Test loss: 0.0044
Epoch 548		Train Acc: 0.9587	Train loss: 0.0054	Cos: 0.859	Test Acc: 0.9623	Test loss: 0.0044
Epoch 549		Train Acc: 0.9578	Train loss: 0.0053	Cos: 0.996	Test Acc: 0.9620	Test loss: 0.0044
Epoch 550		Train Acc: 0.9634	Train loss: 0.0075	Cos: 0.934	Test Acc: 0.9624	Test loss: 0.0044
Epoch 551		Train Acc: 0.9534	Train loss: 0.0055	Cos: 0.981	Test Acc: 0.9628	Test loss: 0.0044
Epoch 552		Train Acc: 0.9563	Train loss: 0.0053	Cos: 0.981	Test Acc: 0.9631	Test loss: 0.0044
Epoch 553		Train Acc: 0.9553	Train loss: 0.0055	Cos: 0.997	Test Acc: 0.9629	Test loss: 0.0044
Epoch 554		Train Acc: 0.9600	Train loss: 0.0057	Cos: 0.960	Test Acc: 0.9634	Test loss: 0.0044
Epoch 555		Train Acc: 0.9587	Train loss: 0.0051	Cos: 0.932	Test Acc: 0.9635	Test loss: 0.0044
Epoch 556		Train Acc: 0.9659	Train loss: 0.0047	Cos: 0.991	Test Acc: 0.9637	Test loss: 0.0044
Epoch 557		Train Acc: 0.9587	Train loss: 0.0045	Cos: 0.973	Test Acc: 0.9637	Test loss: 0.0044
Epoch 558		Train Acc: 0.9606	Train loss: 0.0051	Cos: 0.913	Test Acc: 0.9637	Test loss: 0.0044
Epoch 559		Train Acc: 0.9503	Train loss: 0.0062	Cos: 0.871	Test Acc: 0.9635	Test loss: 0.0044
Epoch 560		Train Acc: 0.9606	Train loss: 0.0050	Cos: 0.954	Test Acc: 0.9630	Test loss: 0.0044
Epoch 561		Train Acc: 0.9584	Train loss: 0.0045	Cos: 0.879	Test Acc: 0.9630	Test loss: 0.0045
Epoch 562		Train Acc: 0.9631	Train loss: 0.0044	Cos: -0.379	Test Acc: 0.9634	Test loss: 0.0044
Epoch 563		Train Acc: 0.9600	Train loss: 0.0053	Cos: 0.997	Test Acc: 0.9626	Test loss: 0.0044
Epoch 564		Train Acc: 0.9541	Train loss: 0.0056	Cos: 0.993	Test Acc: 0.9619	Test loss: 0.0044
Epoch 565		Train Acc: 0.9503	Train loss: 0.0061	Cos: 0.933	Test Acc: 0.9609	Test loss: 0.0046
Epoch 566		Train Acc: 0.9597	Train loss: 0.0050	Cos: -0.507	Test Acc: 0.9613	Test loss: 0.0046
Epoch 567		Train Acc: 0.9569	Train loss: 0.0060	Cos: 0.838	Test Acc: 0.9617	Test loss: 0.0045
Epoch 568		Train Acc: 0.9569	Train loss: 0.0051	Cos: 0.973	Test Acc: 0.9615	Test loss: 0.0045
Epoch 569		Train Acc: 0.9620	Train loss: 0.0064	Cos: 0.878	Test Acc: 0.9618	Test loss: 0.0045
Epoch 570		Train Acc: 0.9578	Train loss: 0.0054	Cos: 0.990	Test Acc: 0.9620	Test loss: 0.0045
Epoch 571		Train Acc: 0.9525	Train loss: 0.0061	Cos: 0.991	Test Acc: 0.9620	Test loss: 0.0045
Epoch 572		Train Acc: 0.9559	Train loss: 0.0056	Cos: 0.992	Test Acc: 0.9616	Test loss: 0.0045
Epoch 573		Train Acc: 0.9531	Train loss: 0.0061	Cos: 0.956	Test Acc: 0.9616	Test loss: 0.0045
Epoch 574		Train Acc: 0.9566	Train loss: 0.0058	Cos: 0.998	Test Acc: 0.9615	Test loss: 0.0045
Epoch 575		Train Acc: 0.9587	Train loss: 0.0045	Cos: 0.990	Test Acc: 0.9616	Test loss: 0.0045
Epoch 576		Train Acc: 0.9575	Train loss: 0.0052	Cos: 0.993	Test Acc: 0.9616	Test loss: 0.0045
Epoch 577		Train Acc: 0.9534	Train loss: 0.0061	Cos: 0.978	Test Acc: 0.9617	Test loss: 0.0045
Epoch 578		Train Acc: 0.9600	Train loss: 0.0053	Cos: 0.918	Test Acc: 0.9617	Test loss: 0.0045
Epoch 579		Train Acc: 0.9559	Train loss: 0.0057	Cos: 0.989	Test Acc: 0.9618	Test loss: 0.0045
Epoch 580		Train Acc: 0.9581	Train loss: 0.0053	Cos: 0.989	Test Acc: 0.9618	Test loss: 0.0045
Epoch 581		Train Acc: 0.9606	Train loss: 0.0046	Cos: 0.713	Test Acc: 0.9623	Test loss: 0.0045
Epoch 582		Train Acc: 0.9591	Train loss: 0.0050	Cos: 0.996	Test Acc: 0.9622	Test loss: 0.0045
Epoch 583		Train Acc: 0.9631	Train loss: 0.0044	Cos: 0.980	Test Acc: 0.9626	Test loss: 0.0045
Epoch 584		Train Acc: 0.9631	Train loss: 0.0046	Cos: 0.992	Test Acc: 0.9624	Test loss: 0.0045
Epoch 585		Train Acc: 0.9572	Train loss: 0.0051	Cos: 0.090	Test Acc: 0.9621	Test loss: 0.0045
Epoch 586		Train Acc: 0.9563	Train loss: 0.0048	Cos: 0.086	Test Acc: 0.9622	Test loss: 0.0045
Epoch 587		Train Acc: 0.9563	Train loss: 0.0058	Cos: 0.959	Test Acc: 0.9622	Test loss: 0.0045
Epoch 588		Train Acc: 0.9555	Train loss: 0.0077	Cos: 0.989	Test Acc: 0.9622	Test loss: 0.0045
Epoch 589		Train Acc: 0.9559	Train loss: 0.0058	Cos: 0.868	Test Acc: 0.9623	Test loss: 0.0045
Epoch 590		Train Acc: 0.9566	Train loss: 0.0051	Cos: -0.319	Test Acc: 0.9627	Test loss: 0.0045
Epoch 591		Train Acc: 0.9550	Train loss: 0.0056	Cos: 0.960	Test Acc: 0.9634	Test loss: 0.0045
Epoch 592		Train Acc: 0.9566	Train loss: 0.0049	Cos: 0.823	Test Acc: 0.9636	Test loss: 0.0045
Epoch 593		Train Acc: 0.9578	Train loss: 0.0054	Cos: 0.996	Test Acc: 0.9637	Test loss: 0.0045
Epoch 594		Train Acc: 0.9634	Train loss: 0.0041	Cos: 0.822	Test Acc: 0.9637	Test loss: 0.0045
Epoch 595		Train Acc: 0.9534	Train loss: 0.0045	Cos: 0.978	Test Acc: 0.9630	Test loss: 0.0046
Epoch 596		Train Acc: 0.9581	Train loss: 0.0048	Cos: 0.822	Test Acc: 0.9631	Test loss: 0.0046
Epoch 597		Train Acc: 0.9569	Train loss: 0.0054	Cos: -0.260	Test Acc: 0.9634	Test loss: 0.0046
Epoch 598		Train Acc: 0.9584	Train loss: 0.0055	Cos: 0.997	Test Acc: 0.9635	Test loss: 0.0045
Epoch 599		Train Acc: 0.9587	Train loss: 0.0049	Cos: 0.990	Test Acc: 0.9637	Test loss: 0.0045
Epoch 600		Train Acc: 0.9541	Train loss: 0.0059	Cos: 0.994	Test Acc: 0.9639	Test loss: 0.0045
Epoch 601		Train Acc: 0.9553	Train loss: 0.0057	Cos: 0.994	Test Acc: 0.9640	Test loss: 0.0045
Epoch 602		Train Acc: 0.9559	Train loss: 0.0059	Cos: 0.996	Test Acc: 0.9639	Test loss: 0.0045
Epoch 603		Train Acc: 0.9597	Train loss: 0.0043	Cos: 0.983	Test Acc: 0.9638	Test loss: 0.0045
Epoch 604		Train Acc: 0.9584	Train loss: 0.0054	Cos: 0.991	Test Acc: 0.9638	Test loss: 0.0045
Epoch 605		Train Acc: 0.9547	Train loss: 0.0055	Cos: 0.970	Test Acc: 0.9639	Test loss: 0.0045
Epoch 606		Train Acc: 0.9587	Train loss: 0.0055	Cos: 0.975	Test Acc: 0.9636	Test loss: 0.0045
Epoch 607		Train Acc: 0.9606	Train loss: 0.0079	Cos: 0.741	Test Acc: 0.9637	Test loss: 0.0045
Epoch 608		Train Acc: 0.9594	Train loss: 0.0055	Cos: 0.997	Test Acc: 0.9638	Test loss: 0.0045
Epoch 609		Train Acc: 0.9603	Train loss: 0.0045	Cos: 0.979	Test Acc: 0.9640	Test loss: 0.0045
Epoch 610		Train Acc: 0.9609	Train loss: 0.0052	Cos: 0.933	Test Acc: 0.9636	Test loss: 0.0045
Epoch 611		Train Acc: 0.9563	Train loss: 0.0053	Cos: 0.958	Test Acc: 0.9637	Test loss: 0.0046
Epoch 612		Train Acc: 0.9525	Train loss: 0.0058	Cos: 0.897	Test Acc: 0.9637	Test loss: 0.0046
Epoch 613		Train Acc: 0.9650	Train loss: 0.0044	Cos: 0.992	Test Acc: 0.9632	Test loss: 0.0046
Epoch 614		Train Acc: 0.9541	Train loss: 0.0056	Cos: 0.989	Test Acc: 0.9631	Test loss: 0.0046
Epoch 615		Train Acc: 0.9603	Train loss: 0.0053	Cos: 0.896	Test Acc: 0.9628	Test loss: 0.0046
Epoch 616		Train Acc: 0.9491	Train loss: 0.0063	Cos: 0.985	Test Acc: 0.9628	Test loss: 0.0046
Epoch 617		Train Acc: 0.9534	Train loss: 0.0059	Cos: -0.049	Test Acc: 0.9623	Test loss: 0.0045
Epoch 618		Train Acc: 0.9609	Train loss: 0.0057	Cos: 0.997	Test Acc: 0.9615	Test loss: 0.0046
Epoch 619		Train Acc: 0.9559	Train loss: 0.0055	Cos: -0.277	Test Acc: 0.9616	Test loss: 0.0046
Epoch 620		Train Acc: 0.9606	Train loss: 0.0054	Cos: 0.828	Test Acc: 0.9615	Test loss: 0.0046
Epoch 621		Train Acc: 0.9563	Train loss: 0.0050	Cos: 0.969	Test Acc: 0.9615	Test loss: 0.0046
Epoch 622		Train Acc: 0.9584	Train loss: 0.0051	Cos: 0.969	Test Acc: 0.9615	Test loss: 0.0046
Epoch 623		Train Acc: 0.9594	Train loss: 0.0056	Cos: 0.989	Test Acc: 0.9612	Test loss: 0.0046
Epoch 624		Train Acc: 0.9528	Train loss: 0.0051	Cos: 0.893	Test Acc: 0.9617	Test loss: 0.0046
Epoch 625		Train Acc: 0.9522	Train loss: 0.0061	Cos: 0.956	Test Acc: 0.9618	Test loss: 0.0046
Epoch 626		Train Acc: 0.9574	Train loss: 0.0077	Cos: 0.936	Test Acc: 0.9621	Test loss: 0.0046
Epoch 627		Train Acc: 0.9613	Train loss: 0.0051	Cos: 0.878	Test Acc: 0.9626	Test loss: 0.0045
Epoch 628		Train Acc: 0.9534	Train loss: 0.0060	Cos: 0.974	Test Acc: 0.9623	Test loss: 0.0045
Epoch 629		Train Acc: 0.9531	Train loss: 0.0059	Cos: 0.964	Test Acc: 0.9622	Test loss: 0.0045
Epoch 630		Train Acc: 0.9581	Train loss: 0.0045	Cos: 0.892	Test Acc: 0.9620	Test loss: 0.0045
Epoch 631		Train Acc: 0.9534	Train loss: 0.0057	Cos: 0.729	Test Acc: 0.9620	Test loss: 0.0045
Epoch 632		Train Acc: 0.9584	Train loss: 0.0060	Cos: 0.997	Test Acc: 0.9623	Test loss: 0.0045
Epoch 633		Train Acc: 0.9556	Train loss: 0.0054	Cos: 0.998	Test Acc: 0.9627	Test loss: 0.0045
Epoch 634		Train Acc: 0.9584	Train loss: 0.0058	Cos: 0.989	Test Acc: 0.9628	Test loss: 0.0044
Epoch 635		Train Acc: 0.9594	Train loss: 0.0053	Cos: 0.938	Test Acc: 0.9635	Test loss: 0.0044
Epoch 636		Train Acc: 0.9581	Train loss: 0.0048	Cos: 0.972	Test Acc: 0.9636	Test loss: 0.0044
Epoch 637		Train Acc: 0.9572	Train loss: 0.0050	Cos: 0.986	Test Acc: 0.9636	Test loss: 0.0044
Epoch 638		Train Acc: 0.9575	Train loss: 0.0053	Cos: 0.948	Test Acc: 0.9638	Test loss: 0.0044
Epoch 639		Train Acc: 0.9591	Train loss: 0.0047	Cos: 0.981	Test Acc: 0.9637	Test loss: 0.0045
Epoch 640		Train Acc: 0.9597	Train loss: 0.0053	Cos: 0.992	Test Acc: 0.9637	Test loss: 0.0045
Epoch 641		Train Acc: 0.9600	Train loss: 0.0052	Cos: 0.959	Test Acc: 0.9637	Test loss: 0.0045
Epoch 642		Train Acc: 0.9597	Train loss: 0.0050	Cos: 0.904	Test Acc: 0.9635	Test loss: 0.0045
Epoch 643		Train Acc: 0.9619	Train loss: 0.0054	Cos: 0.995	Test Acc: 0.9634	Test loss: 0.0045
Epoch 644		Train Acc: 0.9609	Train loss: 0.0046	Cos: 0.976	Test Acc: 0.9635	Test loss: 0.0045
